t1,t2,value
2.5431940529,2.0445285523,1.284
2.5431940529,2.0943951024,1.592
2.5431940529,2.1442616525,1.403
2.5431940529,2.1941282025,1.522
2.5431940529,2.2439947526,1.248
2.5431940529,2.2938613026,1.02
2.5431940529,2.3437278527,1.048
2.5431940529,2.3935944027,0.989
2.5431940529,2.4434609528,1.459
2.5431940529,2.4933275028,1.694
2.5431940529,2.5431940529,1.424
2.5431940529,2.593060603,1.434
2.5431940529,2.642927153,1.263
2.5431940529,2.6927937031,1.403
2.5431940529,2.7426602531,1.337
2.5431940529,2.7925268032,1.262
2.5431940529,2.8423933532,1.209
2.5431940529,2.8922599033,1.195
2.5431940529,2.9421264534,1.243
2.5431940529,2.9919930034,1.536
2.5431940529,3.0418595535,1.173
2.5431940529,3.0917261035,1.062
2.5431940529,3.1415926536,1.07
2.5431940529,3.1914592036,0.977
2.5431940529,3.2413257537,1.298
2.5431940529,3.2911923038,1.568
2.5431940529,3.3410588538,1.413
2.5431940529,3.3909254039,1.566
2.5431940529,3.4407919539,1.662
2.5431940529,3.490658504,0.947
2.5431940529,3.540525054,1.745
2.5431940529,3.5903916041,1.227
2.5431940529,3.6402581542,1.073
2.5431940529,3.6901247042,0.815
2.5431940529,3.7399912543,1.349
2.5431940529,3.7898578043,1.512
2.5431940529,3.8397243544,1.029
2.5431940529,3.8895909044,1.476
2.5431940529,3.9394574545,0.984
2.5431940529,3.9893240046,1.669
2.5431940529,4.0391905546,1.305
2.5431940529,4.0890571047,1.285
2.5431940529,4.1389236547,1.453
2.5431940529,4.1887902048,1.758
2.5431940529,4.2386567548,1.681
2.5431940529,4.2885233049,1.622
2.5431940529,4.338389855,1.628
2.5431940529,4.388256405,1.581
2.5431940529,4.4381229551,1.757
2.5431940529,4.4879895051,1.646
2.5431940529,4.5378560552,1.374
2.5431940529,4.5877226052,1.653
2.5431940529,4.6375891553,1.885
2.5431940529,4.6874557054,1.341
2.5431940529,4.7373222554,1.65
2.5431940529,4.7871888055,1.619
2.5431940529,4.8370553555,1.67
2.5431940529,4.8869219056,1.482
2.5431940529,4.9367884556,1.503
2.5431940529,4.9866550057,1.707
2.5431940529,5.0365215558,1.601
2.5431940529,5.0863881058,1.62
2.5431940529,5.1362546559,1.638
2.5431940529,5.1861212059,1.291
2.5431940529,5.235987756,1.557
2.5431940529,5.285854306,1.519
2.5431940529,5.3357208561,1.305
2.5431940529,5.3855874062,1.3
2.5431940529,5.4354539562,1.652
2.5431940529,5.4853205063,1.21
2.5431940529,5.5351870563,1.458
2.5431940529,5.5850536064,1.255
2.5431940529,5.6349201564,1.302
2.5431940529,5.6847867065,1.153
2.5431940529,5.7346532566,1.217
2.5431940529,5.7845198066,1.325
2.5431940529,5.8343863567,1.019
2.5431940529,5.8842529067,1.301
2.5431940529,5.9341194568,1.481
2.5431940529,5.9839860068,1.162
2.5431940529,6.0338525569,0.889
2.5431940529,6.083719107,1.416
2.5431940529,6.133585657,0.936
2.5431940529,6.1834522071,1.319
2.5431940529,6.2333187571,1.093
2.593060603,0.0,1.185
2.593060603,0.0498665501,1.345
2.593060603,0.0997331001,1.281
2.593060603,0.1495996502,1.166
2.593060603,0.1994662002,1.363
2.593060603,0.2493327503,1.547
2.593060603,0.2991993003,1.15
2.593060603,0.3490658504,1.145
2.593060603,0.3989324005,1.299
2.593060603,0.4487989505,1.025
2.593060603,0.4986655006,1.316
2.593060603,0.5485320506,1.154
2.593060603,0.5983986007,1.277
2.593060603,0.6482651507,1.31
2.593060603,0.6981317008,1.462
2.593060603,0.7479982509,1.121
2.593060603,0.7978648009,1.349
2.593060603,0.847731351,1.049
2.593060603,0.897597901,1.352
2.593060603,0.9474644511,1.201
2.593060603,0.9973310011,1.017
2.593060603,1.0471975512,1.601
2.593060603,1.0970641013,1.515
2.593060603,1.1469306513,1.069
2.593060603,1.1967972014,1.534
2.593060603,1.2466637514,1.598
2.593060603,1.2965303015,1.621
2.593060603,1.3463968515,1.323
2.593060603,1.3962634016,1.475
2.593060603,1.4461299517,1.469
2.593060603,1.4959965017,1.45
2.593060603,1.5458630518,1.465
2.593060603,1.5957296018,1.422
2.593060603,1.6455961519,1.501
2.593060603,1.6954627019,1.249
2.593060603,1.745329252,1.118
2.593060603,1.7951958021,1.417
2.593060603,1.8450623521,1.385
2.593060603,1.8949289022,1.859
2.593060603,1.9447954522,1.792
2.593060603,1.9946620023,1.189
2.593060603,2.0445285523,1.974
2.593060603,2.0943951024,1.352
2.593060603,2.1442616525,1.037
2.593060603,2.1941282025,1.35
2.593060603,2.2439947526,1.199
2.593060603,2.2938613026,1.436
2.593060603,2.3437278527,1.224
2.593060603,2.3935944027,1.886
2.593060603,2.4434609528,1.671
2.593060603,2.4933275028,1.12
2.593060603,2.5431940529,1.659
2.593060603,2.593060603,1.488
2.593060603,2.642927153,1.26
2.593060603,2.6927937031,1.004
2.593060603,2.7426602531,1.353
2.593060603,2.7925268032,1.69
2.593060603,2.8423933532,1.104
2.593060603,2.8922599033,1.31
2.593060603,2.9421264534,1.109
2.593060603,2.9919930034,1.255
2.593060603,3.0418595535,1.557
2.593060603,3.0917261035,1.623
2.593060603,3.1415926536,1.535
2.593060603,3.1914592036,1.484
2.593060603,3.2413257537,1.325
2.593060603,3.2911923038,1.377
2.593060603,3.3410588538,1.466
2.593060603,3.3909254039,1.107
2.593060603,3.4407919539,1.573
2.593060603,3.490658504,1.104
2.593060603,3.540525054,1.689
2.593060603,3.5903916041,0.937
2.593060603,3.6402581542,1.203
2.593060603,3.6901247042,1.191
2.593060603,3.7399912543,1.653
2.593060603,3.7898578043,1.498
2.593060603,3.8397243544,1.613
2.593060603,3.8895909044,1.415
2.593060603,3.9394574545,2.016
2.593060603,3.9893240046,1.13
2.593060603,4.0391905546,1.272
2.593060603,4.0890571047,1.34
2.593060603,4.1389236547,1.59
2.593060603,4.1887902048,1.323
2.593060603,4.2386567548,1.716
2.593060603,4.2885233049,1.39
2.593060603,4.338389855,1.323
2.593060603,4.388256405,1.157
2.593060603,4.4381229551,1.604
2.593060603,4.4879895051,1.9
2.593060603,4.5378560552,1.731
2.593060603,4.5877226052,1.446
2.593060603,4.6375891553,1.49
2.593060603,4.6874557054,1.366
2.593060603,4.7373222554,1.673
2.593060603,4.7871888055,1.707
2.593060603,4.8370553555,1.645
2.593060603,4.8869219056,1.723
2.593060603,4.9367884556,1.566
2.593060603,4.9866550057,1.334
2.593060603,5.0365215558,1.46
2.593060603,5.0863881058,1.428
2.593060603,5.1362546559,1.334
2.593060603,5.1861212059,1.519
2.593060603,5.235987756,1.851
2.593060603,5.285854306,1.637
2.593060603,5.3357208561,1.413
2.593060603,5.3855874062,1.244
2.593060603,5.4354539562,1.364
2.593060603,5.4853205063,1.228
2.593060603,5.5351870563,1.269
2.593060603,5.5850536064,1.393
2.593060603,5.6349201564,1.103
2.593060603,5.6847867065,1.391
2.593060603,5.7346532566,1.295
2.593060603,5.7845198066,1.034
2.593060603,5.8343863567,0.919
2.593060603,5.8842529067,1.051
2.593060603,5.9341194568,1.226
2.593060603,5.9839860068,1.138
2.593060603,6.0338525569,1.337
2.593060603,6.083719107,1.004
2.593060603,6.133585657,1.435
2.593060603,6.1834522071,1.43
2.593060603,6.2333187571,1.042
2.642927153,0.0,1.32
2.642927153,0.0498665501,1.441
2.642927153,0.0997331001,1.041
2.642927153,0.1495996502,1.309
2.642927153,0.1994662002,1.043
2.642927153,0.2493327503,1.367
2.642927153,0.2991993003,0.987
2.642927153,0.3490658504,1.381
2.642927153,0.3989324005,1.144
2.642927153,0.4487989505,1.52
2.642927153,0.4986655006,1.246
2.642927153,0.5485320506,1.505
2.642927153,0.5983986007,1.14
2.642927153,0.6482651507,1.401
2.642927153,0.6981317008,1.303
2.642927153,0.7479982509,1.254
2.642927153,0.7978648009,1.252
2.642927153,0.847731351,1.387
2.642927153,0.897597901,1.22
2.642927153,0.9474644511,1.316
2.642927153,0.9973310011,1.5
2.642927153,1.0471975512,1.284
2.642927153,1.0970641013,1.314
2.642927153,1.1469306513,1.469
2.642927153,1.1967972014,1.298
2.642927153,1.2466637514,1.534
2.642927153,1.2965303015,1.607
2.642927153,1.3463968515,1.357
2.642927153,1.3962634016,1.269
2.642927153,1.4461299517,1.267
2.642927153,1.4959965017,1.338
2.642927153,1.5458630518,1.015
2.642927153,1.5957296018,1.363
2.642927153,1.6455961519,1.597
2.642927153,1.6954627019,1.399
2.642927153,1.745329252,1.797
2.642927153,1.7951958021,1.673
2.642927153,1.8450623521,1.364
2.642927153,1.8949289022,1.277
2.642927153,1.9447954522,1.737
2.642927153,1.9946620023,1.138
2.642927153,2.0445285523,1.867
2.642927153,2.0943951024,1.397
2.642927153,2.1442616525,1.646
2.642927153,2.1941282025,1.642
2.642927153,2.2439947526,1.472
2.642927153,2.2938613026,1.349
2.642927153,2.3437278527,1.541
2.642927153,2.3935944027,1.313
2.642927153,2.4434609528,1.459
2.642927153,2.4933275028,1.485
2.642927153,2.5431940529,1.351
2.642927153,2.593060603,1.163
2.642927153,2.642927153,1.449
2.642927153,2.6927937031,1.058
2.642927153,2.7426602531,1.702
2.642927153,2.7925268032,1.499
2.642927153,2.8423933532,1.359
2.642927153,2.8922599033,1.272
2.642927153,2.9421264534,1.193
2.642927153,2.9919930034,1.661
2.642927153,3.0418595535,1.061
2.642927153,3.0917261035,1.066
2.642927153,3.1415926536,0.964
2.642927153,3.1914592036,1.518
2.642927153,3.2413257537,1.258
2.642927153,3.2911923038,1.278
2.642927153,3.3410588538,1.38
2.642927153,3.3909254039,0.934
2.642927153,3.4407919539,1.644
2.642927153,3.490658504,1.394
2.642927153,3.540525054,1.485
2.642927153,3.5903916041,1.473
2.642927153,3.6402581542,1.288
2.642927153,3.6901247042,1.148
2.642927153,3.7399912543,1.338
2.642927153,3.7898578043,1.189
2.642927153,3.8397243544,1.223
2.642927153,3.8895909044,1.594
2.642927153,3.9394574545,1.687
2.642927153,3.9893240046,1.051
2.642927153,4.0391905546,1.455
2.642927153,4.0890571047,1.55
2.642927153,4.1389236547,1.478
2.642927153,4.1887902048,1.291
2.642927153,4.2386567548,1.614
2.642927153,4.2885233049,1.679
2.642927153,4.338389855,1.365
2.642927153,4.388256405,1.529
2.642927153,4.4381229551,1.757
2.642927153,4.4879895051,1.749
2.642927153,4.5378560552,1.443
2.642927153,4.5877226052,1.756
2.642927153,4.6375891553,1.448
2.642927153,4.6874557054,1.507
2.642927153,4.7373222554,1.537
2.642927153,4.7871888055,1.56
2.642927153,4.8370553555,1.569
2.642927153,4.8869219056,1.659
2.642927153,4.9367884556,1.577
2.642927153,4.9866550057,1.505
2.642927153,5.0365215558,1.422
2.642927153,5.0863881058,1.643
2.642927153,5.1362546559,1.555
2.642927153,5.1861212059,1.653
2.642927153,5.235987756,1.655
2.642927153,5.285854306,1.362
2.642927153,5.3357208561,1.341
2.642927153,5.3855874062,1.305
2.642927153,5.4354539562,1.369
2.642927153,5.4853205063,1.625
2.642927153,5.5351870563,1.639
2.642927153,5.5850536064,1.149
2.642927153,5.6349201564,1.114
2.642927153,5.6847867065,1.24
2.642927153,5.7346532566,0.804
2.642927153,5.7845198066,1.179
2.642927153,5.8343863567,1.407
2.642927153,5.8842529067,1.117
2.642927153,5.9341194568,0.988
2.642927153,5.9839860068,1.28
2.642927153,6.0338525569,1.511
2.642927153,6.083719107,1.159
2.642927153,6.133585657,0.913
2.642927153,6.1834522071,1.139
2.642927153,6.2333187571,1.173
2.6927937031,0.0,1.311
2.6927937031,0.0498665501,1.342
2.6927937031,0.0997331001,1.596
2.6927937031,0.1495996502,1.287
2.6927937031,0.1994662002,1.439
2.6927937031,0.2493327503,1.606
2.6927937031,0.2991993003,1.262
2.6927937031,0.3490658504,1.353
2.6927937031,0.3989324005,1.364
2.6927937031,0.4487989505,1.129
2.6927937031,0.4986655006,1.271
2.6927937031,0.5485320506,1.353
2.6927937031,0.5983986007,1.4
2.6927937031,0.6482651507,1.426
2.6927937031,0.6981317008,1.313
2.6927937031,0.7479982509,1.122
2.6927937031,0.7978648009,1.426
2.6927937031,0.847731351,1.558
2.6927937031,0.897597901,1.406
2.6927937031,0.9474644511,1.202
2.6927937031,0.9973310011,1.281
2.6927937031,1.0471975512,1.412
2.6927937031,1.0970641013,1.471
2.6927937031,1.1469306513,1.168
2.6927937031,1.1967972014,1.296
2.6927937031,1.2466637514,1.309
2.6927937031,1.2965303015,1.681
2.6927937031,1.3463968515,1.491
2.6927937031,1.3962634016,1.548
2.6927937031,1.4461299517,1.369
2.6927937031,1.4959965017,1.278
2.6927937031,1.5458630518,1.588
2.6927937031,1.5957296018,1.423
2.6927937031,1.6455961519,1.53
2.6927937031,1.6954627019,1.514
2.6927937031,1.745329252,1.417
2.6927937031,1.7951958021,1.304
2.6927937031,1.8450623521,1.584
2.6927937031,1.8949289022,1.644
2.6927937031,1.9447954522,1.374
2.6927937031,1.9946620023,1.516
2.6927937031,2.0445285523,1.706
2.6927937031,2.0943951024,1.536
2.6927937031,2.1442616525,1.574
2.6927937031,2.1941282025,1.413
2.6927937031,2.2439947526,1.548
2.6927937031,2.2938613026,1.222
2.6927937031,2.3437278527,1.25
2.6927937031,2.3935944027,1.274
2.6927937031,2.4434609528,1.589
2.6927937031,2.4933275028,1.523
2.6927937031,2.5431940529,1.488
2.6927937031,2.593060603,1.544
2.6927937031,2.642927153,1.385
2.6927937031,2.6927937031,1.386
2.6927937031,2.7426602531,1.374
2.6927937031,2.7925268032,1.112
2.6927937031,2.8423933532,1.329
2.6927937031,2.8922599033,1.332
2.6927937031,2.9421264534,1.331
2.6927937031,2.9919930034,1.038
2.6927937031,3.0418595535,1.273
2.6927937031,3.0917261035,1.249
2.6927937031,3.1415926536,1.33
2.6927937031,3.1914592036,1.57
2.6927937031,3.2413257537,1.282
2.6927937031,3.2911923038,1.18
2.6927937031,3.3410588538,1.267
2.6927937031,3.3909254039,1.48
2.6927937031,3.4407919539,1.559
2.6927937031,3.490658504,1.587
2.6927937031,3.540525054,0.831
2.6927937031,3.5903916041,1.032
2.6927937031,3.6402581542,1.682
2.6927937031,3.6901247042,1.349
2.6927937031,3.7399912543,1.365
2.6927937031,3.7898578043,1.168
2.6927937031,3.8397243544,1.378
2.6927937031,3.8895909044,1.482
2.6927937031,3.9394574545,1.447
2.6927937031,3.9893240046,1.838
2.6927937031,4.0391905546,1.784
2.6927937031,4.0890571047,1.039
2.6927937031,4.1389236547,1.628
2.6927937031,4.1887902048,1.462
2.6927937031,4.2386567548,1.668
2.6927937031,4.2885233049,1.823
2.6927937031,4.338389855,1.402
2.6927937031,4.388256405,1.363
2.6927937031,4.4381229551,1.471
2.6927937031,4.4879895051,1.483
2.6927937031,4.5378560552,1.283
2.6927937031,4.5877226052,1.155
2.6927937031,4.6375891553,1.342
2.6927937031,4.6874557054,1.416
2.6927937031,4.7373222554,1.273
2.6927937031,4.7871888055,1.636
2.6927937031,4.8370553555,1.424
2.6927937031,4.8869219056,1.228
2.6927937031,4.9367884556,1.418
2.6927937031,4.9866550057,1.494
2.6927937031,5.0365215558,1.435
2.6927937031,5.0863881058,1.374
2.6927937031,5.1362546559,1.561
2.6927937031,5.1861212059,1.316
2.6927937031,5.235987756,1.228
2.6927937031,5.285854306,1.107
2.6927937031,5.3357208561,1.437
2.6927937031,5.3855874062,0.972
2.6927937031,5.4354539562,1.155
2.6927937031,5.4853205063,1.558
2.6927937031,5.5351870563,1.606
2.6927937031,5.5850536064,1.331
2.6927937031,5.6349201564,1.387
2.6927937031,5.6847867065,1.198
2.6927937031,5.7346532566,1.39
2.6927937031,5.7845198066,1.004
2.6927937031,5.8343863567,1.23
2.6927937031,5.8842529067,1.518
2.6927937031,5.9341194568,1.204
2.6927937031,5.9839860068,0.716
2.6927937031,6.0338525569,0.976
2.6927937031,6.083719107,1.092
2.6927937031,6.133585657,1.189
2.6927937031,6.1834522071,1.025
2.6927937031,6.2333187571,0.735
2.7426602531,0.0,1.006
2.7426602531,0.0498665501,0.902
2.7426602531,0.0997331001,1.383
2.7426602531,0.1495996502,1.213
2.7426602531,0.1994662002,1.404
2.7426602531,0.2493327503,1.53
2.7426602531,0.2991993003,1.384
2.7426602531,0.3490658504,1.256
2.7426602531,0.3989324005,1.104
2.7426602531,0.4487989505,1.441
2.7426602531,0.4986655006,1.472
2.7426602531,0.5485320506,1.267
2.7426602531,0.5983986007,1.381
2.7426602531,0.6482651507,1.225
2.7426602531,0.6981317008,1.346
2.7426602531,0.7479982509,1.478
2.7426602531,0.7978648009,1.61
2.7426602531,0.847731351,1.565
2.7426602531,0.897597901,1.495
2.7426602531,0.9474644511,1.464
2.7426602531,0.9973310011,1.602
2.7426602531,1.0471975512,0.665
2.7426602531,1.0970641013,1.585
2.7426602531,1.1469306513,0.915
2.7426602531,1.1967972014,1.633
2.7426602531,1.2466637514,1.367
2.7426602531,1.2965303015,1.237
2.7426602531,1.3463968515,1.197
2.7426602531,1.3962634016,1.322
2.7426602531,1.4461299517,1.414
2.7426602531,1.4959965017,1.484
2.7426602531,1.5458630518,1.466
2.7426602531,1.5957296018,1.607
2.7426602531,1.6455961519,1.563
2.7426602531,1.6954627019,1.311
2.7426602531,1.745329252,1.44
2.7426602531,1.7951958021,1.597
2.7426602531,1.8450623521,1.67
2.7426602531,1.8949289022,1.88
2.7426602531,1.9447954522,1.625
2.7426602531,1.9946620023,1.377
2.7426602531,2.0445285523,1.401
2.7426602531,2.0943951024,1.302
2.7426602531,2.1442616525,1.438
2.7426602531,2.1941282025,1.401
2.7426602531,2.2439947526,1.314
2.7426602531,2.2938613026,1.759
2.7426602531,2.3437278527,1.428
2.7426602531,2.3935944027,1.078
2.7426602531,2.4434609528,1.168
2.7426602531,2.4933275028,1.562
2.7426602531,2.5431940529,1.173
2.7426602531,2.593060603,1.264
2.7426602531,2.642927153,1.043
2.7426602531,2.6927937031,1.265
2.7426602531,2.7426602531,1.452
2.7426602531,2.7925268032,1.161
2.7426602531,2.8423933532,1.443
2.7426602531,2.8922599033,1.357
2.7426602531,2.9421264534,1.08
2.7426602531,2.9919930034,1.147
2.7426602531,3.0418595535,1.433
2.7426602531,3.0917261035,1.197
2.7426602531,3.1415926536,1.816
2.7426602531,3.1914592036,1.35
2.7426602531,3.2413257537,1.037
2.7426602531,3.2911923038,0.749
2.7426602531,3.3410588538,1.013
2.7426602531,3.3909254039,1.476
2.7426602531,3.4407919539,1.408
2.7426602531,3.490658504,1.137
2.7426602531,3.540525054,1.284
2.7426602531,3.5903916041,1.812
2.7426602531,3.6402581542,1.548
2.7426602531,3.6901247042,1.121
2.7426602531,3.7399912543,1.28
2.7426602531,3.7898578043,1.24
2.7426602531,3.8397243544,1.548
2.7426602531,3.8895909044,1.716
2.7426602531,3.9394574545,1.686
2.7426602531,3.9893240046,1.576
2.7426602531,4.0391905546,1.398
2.7426602531,4.0890571047,1.362
2.7426602531,4.1389236547,1.603
2.7426602531,4.1887902048,1.51
2.7426602531,4.2386567548,1.419
2.7426602531,4.2885233049,1.361
2.7426602531,4.338389855,1.516
2.7426602531,4.388256405,1.473
2.7426602531,4.4381229551,1.648
2.7426602531,4.4879895051,1.383
2.7426602531,4.5378560552,1.307
2.7426602531,4.5877226052,1.669
2.7426602531,4.6375891553,1.729
2.7426602531,4.6874557054,1.417
2.7426602531,4.7373222554,1.565
2.7426602531,4.7871888055,1.363
2.7426602531,4.8370553555,1.203
2.7426602531,4.8869219056,1.325
2.7426602531,4.9367884556,1.513
2.7426602531,4.9866550057,1.406
2.7426602531,5.0365215558,1.562
2.7426602531,5.0863881058,1.458
2.7426602531,5.1362546559,1.435
2.7426602531,5.1861212059,1.267
2.7426602531,5.235987756,1.606
2.7426602531,5.285854306,1.404
2.7426602531,5.3357208561,1.588
2.7426602531,5.3855874062,1.451
2.7426602531,5.4354539562,1.118
2.7426602531,5.4853205063,1.593
2.7426602531,5.5351870563,1.375
2.7426602531,5.5850536064,1.545
2.7426602531,5.6349201564,1.525
2.7426602531,5.6847867065,1.336
2.7426602531,5.7346532566,1.162
2.7426602531,5.7845198066,1.304
2.7426602531,5.8343863567,1.613
2.7426602531,5.8842529067,1.486
2.7426602531,5.9341194568,1.32
2.7426602531,5.9839860068,1.084
2.7426602531,6.0338525569,1.17
2.7426602531,6.083719107,0.99
2.7426602531,6.133585657,1.373
2.7426602531,6.1834522071,1.304
2.7426602531,6.2333187571,0.759
2.7925268032,0.0,0.91
2.7925268032,0.0498665501,0.878
2.7925268032,0.0997331001,1.062
2.7925268032,0.1495996502,1.214
2.7925268032,0.1994662002,1.068
2.7925268032,0.2493327503,1.301
2.7925268032,0.2991993003,1.247
2.7925268032,0.3490658504,1.39
2.7925268032,0.3989324005,1.202
2.7925268032,0.4487989505,1.135
2.7925268032,0.4986655006,1.325
2.7925268032,0.5485320506,1.43
2.7925268032,0.5983986007,1.307
2.7925268032,0.6482651507,1.499
2.7925268032,0.6981317008,1.417
2.7925268032,0.7479982509,1.431
2.7925268032,0.7978648009,1.278
2.7925268032,0.847731351,1.303
2.7925268032,0.897597901,1.428
2.7925268032,0.9474644511,1.196
2.7925268032,0.9973310011,1.239
2.7925268032,1.0471975512,1.491
2.7925268032,1.0970641013,1.534
2.7925268032,1.1469306513,1.246
2.7925268032,1.1967972014,1.347
2.7925268032,1.2466637514,1.445
2.7925268032,1.2965303015,1.444
2.7925268032,1.3463968515,1.506
2.7925268032,1.3962634016,1.537
2.7925268032,1.4461299517,1.373
2.7925268032,1.4959965017,1.446
2.7925268032,1.5458630518,1.581
2.7925268032,1.5957296018,1.123
2.7925268032,1.6455961519,1.503
2.7925268032,1.6954627019,1.758
2.7925268032,1.745329252,1.45
2.7925268032,1.7951958021,1.716
2.7925268032,1.8450623521,1.529
2.7925268032,1.8949289022,1.7
2.7925268032,1.9447954522,1.467
2.7925268032,1.9946620023,1.444
2.7925268032,2.0445285523,1.321
2.7925268032,2.0943951024,1.984
2.7925268032,2.1442616525,1.619
2.7925268032,2.1941282025,1.519
2.7925268032,2.2439947526,1.53
2.7925268032,2.2938613026,1.513
2.7925268032,2.3437278527,1.723
2.7925268032,2.3935944027,1.255
2.7925268032,2.4434609528,1.507
2.7925268032,2.4933275028,1.752
2.7925268032,2.5431940529,1.326
2.7925268032,2.593060603,1.261
2.7925268032,2.642927153,1.374
2.7925268032,2.6927937031,1.656
2.7925268032,2.7426602531,1.066
2.7925268032,2.7925268032,1.372
2.7925268032,2.8423933532,1.435
2.7925268032,2.8922599033,1.347
2.7925268032,2.9421264534,1.0
2.7925268032,2.9919930034,1.207
2.7925268032,3.0418595535,0.976
2.7925268032,3.0917261035,1.619
2.7925268032,3.1415926536,1.632
2.7925268032,3.1914592036,1.376
2.7925268032,3.2413257537,1.221
2.7925268032,3.2911923038,0.733
2.7925268032,3.3410588538,0.974
2.7925268032,3.3909254039,1.368
2.7925268032,3.4407919539,1.561
2.7925268032,3.490658504,1.681
2.7925268032,3.540525054,1.277
2.7925268032,3.5903916041,1.479
2.7925268032,3.6402581542,1.173
2.7925268032,3.6901247042,1.546
2.7925268032,3.7399912543,1.263
2.7925268032,3.7898578043,1.59
2.7925268032,3.8397243544,1.195
2.7925268032,3.8895909044,1.462
2.7925268032,3.9394574545,1.408
2.7925268032,3.9893240046,1.17
2.7925268032,4.0391905546,1.494
2.7925268032,4.0890571047,1.342
2.7925268032,4.1389236547,1.239
2.7925268032,4.1887902048,1.748
2.7925268032,4.2386567548,1.289
2.7925268032,4.2885233049,1.045
2.7925268032,4.338389855,1.497
2.7925268032,4.388256405,1.394
2.7925268032,4.4381229551,1.845
2.7925268032,4.4879895051,1.712
2.7925268032,4.5378560552,1.461
2.7925268032,4.5877226052,1.468
2.7925268032,4.6375891553,1.767
2.7925268032,4.6874557054,1.43
2.7925268032,4.7373222554,1.683
2.7925268032,4.7871888055,1.735
2.7925268032,4.8370553555,1.357
2.7925268032,4.8869219056,1.699
2.7925268032,4.9367884556,1.63
2.7925268032,4.9866550057,1.448
2.7925268032,5.0365215558,1.74
2.7925268032,5.0863881058,1.583
2.7925268032,5.1362546559,1.467
2.7925268032,5.1861212059,1.441
2.7925268032,5.235987756,1.507
2.7925268032,5.285854306,1.327
2.7925268032,5.3357208561,1.578
2.7925268032,5.3855874062,0.849
2.7925268032,5.4354539562,1.534
2.7925268032,5.4853205063,1.475
2.7925268032,5.5351870563,1.26
2.7925268032,5.5850536064,1.343
2.7925268032,5.6349201564,1.046
2.7925268032,5.6847867065,1.537
2.7925268032,5.7346532566,1.277
2.7925268032,5.7845198066,1.403
2.7925268032,5.8343863567,1.27
2.7925268032,5.8842529067,1.192
2.7925268032,5.9341194568,1.067
2.7925268032,5.9839860068,0.957
2.7925268032,6.0338525569,1.385
2.7925268032,6.083719107,0.818
2.7925268032,6.133585657,0.994
2.7925268032,6.1834522071,0.908
2.7925268032,6.2333187571,0.869
2.8423933532,0.0,1.172
2.8423933532,0.0498665501,1.441
2.8423933532,0.0997331001,1.435
2.8423933532,0.1495996502,1.449
2.8423933532,0.1994662002,1.399
2.8423933532,0.2493327503,0.966
2.8423933532,0.2991993003,1.422
2.8423933532,0.3490658504,1.403
2.8423933532,0.3989324005,1.315
2.8423933532,0.4487989505,1.279
2.8423933532,0.4986655006,1.203
2.8423933532,0.5485320506,1.326
2.8423933532,0.5983986007,1.439
2.8423933532,0.6482651507,1.671
2.8423933532,0.6981317008,1.351
2.8423933532,0.7479982509,1.661
2.8423933532,0.7978648009,1.461
2.8423933532,0.847731351,1.363
2.8423933532,0.897597901,1.497
2.8423933532,0.9474644511,1.447
2.8423933532,0.9973310011,1.433
2.8423933532,1.0471975512,1.391
2.8423933532,1.0970641013,1.663
2.8423933532,1.1469306513,1.583
2.8423933532,1.1967972014,1.409
2.8423933532,1.2466637514,1.684
2.8423933532,1.2965303015,1.696
2.8423933532,1.3463968515,1.2
2.8423933532,1.3962634016,1.559
2.8423933532,1.4461299517,1.349
2.8423933532,1.4959965017,1.344
2.8423933532,1.5458630518,1.411
2.8423933532,1.5957296018,1.604
2.8423933532,1.6455961519,1.381
2.8423933532,1.6954627019,1.543
2.8423933532,1.745329252,1.301
2.8423933532,1.7951958021,1.287
2.8423933532,1.8450623521,1.583
2.8423933532,1.8949289022,0.909
2.8423933532,1.9447954522,1.173
2.8423933532,1.9946620023,1.493
2.8423933532,2.0445285523,1.382
2.8423933532,2.0943951024,1.6
2.8423933532,2.1442616525,1.592
2.8423933532,2.1941282025,1.178
2.8423933532,2.2439947526,1.506
2.8423933532,2.2938613026,1.93
2.8423933532,2.3437278527,1.505
2.8423933532,2.3935944027,1.411
2.8423933532,2.4434609528,1.392
2.8423933532,2.4933275028,1.503
2.8423933532,2.5431940529,1.128
2.8423933532,2.593060603,1.238
2.8423933532,2.642927153,1.438
2.8423933532,2.6927937031,1.431
2.8423933532,2.7426602531,1.172
2.8423933532,2.7925268032,1.223
2.8423933532,2.8423933532,1.238
2.8423933532,2.8922599033,1.283
2.8423933532,2.9421264534,1.249
2.8423933532,2.9919930034,1.02
2.8423933532,3.0418595535,0.937
2.8423933532,3.0917261035,1.666
2.8423933532,3.1415926536,1.151
2.8423933532,3.1914592036,1.017
2.8423933532,3.2413257537,1.253
2.8423933532,3.2911923038,0.808
2.8423933532,3.3410588538,1.17
2.8423933532,3.3909254039,1.66
2.8423933532,3.4407919539,1.155
2.8423933532,3.490658504,1.088
2.8423933532,3.540525054,1.233
2.8423933532,3.5903916041,1.018
2.8423933532,3.6402581542,1.317
2.8423933532,3.6901247042,1.391
2.8423933532,3.7399912543,1.612
2.8423933532,3.7898578043,1.264
2.8423933532,3.8397243544,1.561
2.8423933532,3.8895909044,1.326
2.8423933532,3.9394574545,1.108
2.8423933532,3.9893240046,1.494
