t1,t2,value
2.3736477827,1.9198621772,1.155
2.3736477827,1.9547687622,1.509
2.3736477827,1.9896753473,1.378
2.3736477827,2.0245819323,1.513
2.3736477827,2.0594885174,1.137
2.3736477827,2.0943951024,1.291
2.3736477827,2.1293016874,1.825
2.3736477827,2.1642082725,1.746
2.3736477827,2.1991148575,1.45
2.3736477827,2.2340214426,1.446
2.3736477827,2.2689280276,1.438
2.3736477827,2.3038346126,1.338
2.3736477827,2.3387411977,1.744
2.3736477827,2.3736477827,1.702
2.3736477827,2.4085543678,1.449
2.3736477827,2.4434609528,1.131
2.3736477827,2.4783675378,1.547
2.3736477827,2.5132741229,1.534
2.3736477827,2.5481807079,1.49
2.3736477827,2.583087293,1.4
2.3736477827,2.617993878,1.406
2.3736477827,2.652900463,1.238
2.3736477827,2.6878070481,0.946
2.3736477827,2.7227136331,1.465
2.3736477827,2.7576202182,1.508
2.3736477827,2.7925268032,1.342
2.3736477827,2.8274333882,1.596
2.3736477827,2.8623399733,1.471
2.3736477827,2.8972465583,1.379
2.3736477827,2.9321531434,1.455
2.3736477827,2.9670597284,1.65
2.3736477827,3.0019663134,1.282
2.3736477827,3.0368728985,1.561
2.3736477827,3.0717794835,1.618
2.3736477827,3.1066860685,1.337
2.3736477827,3.1415926536,1.495
2.3736477827,3.1764992386,1.412
2.3736477827,3.2114058237,1.124
2.3736477827,3.2463124087,1.301
2.3736477827,3.2812189937,1.365
2.3736477827,3.3161255788,1.214
2.3736477827,3.3510321638,1.69
2.3736477827,3.3859387489,1.838
2.3736477827,3.4208453339,0.911
2.3736477827,3.4557519189,1.228
2.3736477827,3.490658504,1.509
2.3736477827,3.525565089,1.72
2.3736477827,3.5604716741,1.602
2.3736477827,3.5953782591,1.288
2.3736477827,3.6302848441,1.855
2.3736477827,3.6651914292,1.285
2.3736477827,3.7000980142,1.306
2.3736477827,3.7350045993,1.431
2.3736477827,3.7699111843,1.396
2.3736477827,3.8048177693,1.065
2.3736477827,3.8397243544,1.54
2.3736477827,3.8746309394,1.262
2.3736477827,3.9095375245,1.516
2.3736477827,3.9444441095,1.151
2.3736477827,3.9793506945,1.496
2.3736477827,4.0142572796,1.268
2.3736477827,4.0491638646,1.189
2.3736477827,4.0840704497,1.584
2.3736477827,4.1189770347,2.004
2.3736477827,4.1538836197,1.383
2.3736477827,4.1887902048,1.506
2.3736477827,4.2236967898,1.326
2.3736477827,4.2586033749,1.197
2.3736477827,4.2935099599,1.497
2.3736477827,4.3284165449,1.825
2.3736477827,4.36332313,1.245
2.3736477827,4.398229715,1.537
2.3736477827,4.4331363001,1.193
2.3736477827,4.4680428851,1.419
2.3736477827,4.5029494701,1.224
2.3736477827,4.5378560552,1.579
2.3736477827,4.5727626402,1.75
2.3736477827,4.6076692253,1.725
2.3736477827,4.6425758103,1.587
2.3736477827,4.6774823953,0.82
2.3736477827,4.7123889804,1.583
2.3736477827,4.7472955654,1.283
2.3736477827,4.7822021505,1.399
2.3736477827,4.8171087355,1.772
2.3736477827,4.8520153205,1.69
2.3736477827,4.8869219056,1.095
2.3736477827,4.9218284906,1.383
2.3736477827,4.9567350757,1.353
2.3736477827,4.9916416607,1.348
2.3736477827,5.0265482457,1.297
2.3736477827,5.0614548308,1.64
2.3736477827,5.0963614158,1.17
2.3736477827,5.1312680009,1.078
2.3736477827,5.1661745859,1.097
2.3736477827,5.2010811709,1.417
2.3736477827,5.235987756,1.234
2.3736477827,5.270894341,1.228
2.3736477827,5.3058009261,1.083
2.3736477827,5.3407075111,1.24
2.3736477827,5.3756140961,1.13
2.3736477827,5.4105206812,1.005
2.3736477827,5.4454272662,1.235
2.3736477827,5.4803338513,1.032
2.3736477827,5.5152404363,1.22
2.3736477827,5.5501470213,0.733
2.3736477827,5.5850536064,1.326
2.3736477827,5.6199601914,1.102
2.3736477827,5.6548667765,1.336
2.3736477827,5.6897733615,1.352
2.3736477827,5.7246799465,1.131
2.3736477827,5.7595865316,0.872
2.3736477827,5.7944931166,0.912
2.3736477827,5.8293997017,1.078
2.3736477827,5.8643062867,1.184
2.3736477827,5.8992128717,1.156
2.3736477827,5.9341194568,1.165
2.3736477827,5.9690260418,1.243
2.3736477827,6.0039326269,1.355
2.3736477827,6.0388392119,0.906
2.3736477827,6.0737457969,0.987
2.3736477827,6.108652382,0.778
2.3736477827,6.143558967,1.113
2.3736477827,6.1784655521,1.186
2.3736477827,6.2133721371,1.237
2.3736477827,6.2482787221,1.404
2.4085543678,0.0,1.157
2.4085543678,0.034906585,1.2
2.4085543678,0.0698131701,0.934
2.4085543678,0.1047197551,1.337
2.4085543678,0.1396263402,1.206
2.4085543678,0.1745329252,1.027
2.4085543678,0.2094395102,1.261
2.4085543678,0.2443460953,1.111
2.4085543678,0.2792526803,1.087
2.4085543678,0.3141592654,0.966
2.4085543678,0.3490658504,1.221
2.4085543678,0.3839724354,1.153
2.4085543678,0.4188790205,1.028
2.4085543678,0.4537856055,1.352
2.4085543678,0.4886921906,1.169
2.4085543678,0.5235987756,1.242
2.4085543678,0.5585053606,0.885
2.4085543678,0.5934119457,1.109
2.4085543678,0.6283185307,1.027
2.4085543678,0.6632251158,1.263
2.4085543678,0.6981317008,1.219
2.4085543678,0.7330382858,1.142
2.4085543678,0.7679448709,1.251
2.4085543678,0.8028514559,1.195
2.4085543678,0.837758041,1.447
2.4085543678,0.872664626,1.248
2.4085543678,0.907571211,1.218
2.4085543678,0.9424777961,1.478
2.4085543678,0.9773843811,1.196
2.4085543678,1.0122909662,1.417
2.4085543678,1.0471975512,1.439
2.4085543678,1.0821041362,1.664
2.4085543678,1.1170107213,1.264
2.4085543678,1.1519173063,1.336
2.4085543678,1.1868238914,1.503
2.4085543678,1.2217304764,1.344
2.4085543678,1.2566370614,1.685
2.4085543678,1.2915436465,1.508
2.4085543678,1.3264502315,1.746
2.4085543678,1.3613568166,1.167
2.4085543678,1.3962634016,1.409
2.4085543678,1.4311699866,1.197
2.4085543678,1.4660765717,1.266
2.4085543678,1.5009831567,1.245
2.4085543678,1.5358897418,1.299
2.4085543678,1.5707963268,1.566
2.4085543678,1.6057029118,1.7
2.4085543678,1.6406094969,1.054
2.4085543678,1.6755160819,1.397
2.4085543678,1.710422667,1.493
2.4085543678,1.745329252,1.362
2.4085543678,1.780235837,1.696
2.4085543678,1.8151424221,1.551
2.4085543678,1.8500490071,1.524
2.4085543678,1.8849555922,1.371
2.4085543678,1.9198621772,1.592
2.4085543678,1.9547687622,1.778
2.4085543678,1.9896753473,1.574
2.4085543678,2.0245819323,1.469
2.4085543678,2.0594885174,1.499
2.4085543678,2.0943951024,1.225
2.4085543678,2.1293016874,1.514
2.4085543678,2.1642082725,1.638
2.4085543678,2.1991148575,1.262
2.4085543678,2.2340214426,1.511
2.4085543678,2.2689280276,1.537
2.4085543678,2.3038346126,1.257
2.4085543678,2.3387411977,1.875
2.4085543678,2.3736477827,1.515
2.4085543678,2.4085543678,1.051
2.4085543678,2.4434609528,1.363
2.4085543678,2.4783675378,1.111
2.4085543678,2.5132741229,1.507
2.4085543678,2.5481807079,1.383
2.4085543678,2.583087293,1.603
2.4085543678,2.617993878,1.55
2.4085543678,2.652900463,1.461
2.4085543678,2.6878070481,1.211
2.4085543678,2.7227136331,1.496
2.4085543678,2.7576202182,1.367
2.4085543678,2.7925268032,1.25
2.4085543678,2.8274333882,1.401
2.4085543678,2.8623399733,1.359
2.4085543678,2.8972465583,1.232
2.4085543678,2.9321531434,1.543
2.4085543678,2.9670597284,1.438
2.4085543678,3.0019663134,1.55
2.4085543678,3.0368728985,1.318
2.4085543678,3.0717794835,1.545
2.4085543678,3.1066860685,1.571
2.4085543678,3.1415926536,1.471
2.4085543678,3.1764992386,1.239
2.4085543678,3.2114058237,1.661
2.4085543678,3.2463124087,1.097
2.4085543678,3.2812189937,1.463
2.4085543678,3.3161255788,0.953
2.4085543678,3.3510321638,1.206
2.4085543678,3.3859387489,1.242
2.4085543678,3.4208453339,1.684
2.4085543678,3.4557519189,1.588
2.4085543678,3.490658504,1.572
2.4085543678,3.525565089,1.654
2.4085543678,3.5604716741,1.808
2.4085543678,3.5953782591,1.574
2.4085543678,3.6302848441,1.54
2.4085543678,3.6651914292,1.297
2.4085543678,3.7000980142,1.328
2.4085543678,3.7350045993,1.461
2.4085543678,3.7699111843,1.291
2.4085543678,3.8048177693,1.62
2.4085543678,3.8397243544,1.57
2.4085543678,3.8746309394,1.255
2.4085543678,3.9095375245,1.626
2.4085543678,3.9444441095,1.411
2.4085543678,3.9793506945,1.414
2.4085543678,4.0142572796,1.467
2.4085543678,4.0491638646,1.402
2.4085543678,4.0840704497,1.89
2.4085543678,4.1189770347,1.24
2.4085543678,4.1538836197,1.449
2.4085543678,4.1887902048,1.531
2.4085543678,4.2236967898,1.497
2.4085543678,4.2586033749,1.649
2.4085543678,4.2935099599,1.408
2.4085543678,4.3284165449,1.322
2.4085543678,4.36332313,1.371
2.4085543678,4.398229715,1.309
2.4085543678,4.4331363001,1.684
2.4085543678,4.4680428851,1.739
2.4085543678,4.5029494701,1.632
2.4085543678,4.5378560552,1.696
2.4085543678,4.5727626402,1.441
2.4085543678,4.6076692253,1.37
2.4085543678,4.6425758103,1.952
2.4085543678,4.6774823953,1.627
2.4085543678,4.7123889804,1.666
2.4085543678,4.7472955654,1.219
2.4085543678,4.7822021505,1.44
2.4085543678,4.8171087355,1.27
2.4085543678,4.8520153205,1.346
2.4085543678,4.8869219056,1.382
2.4085543678,4.9218284906,1.352
2.4085543678,4.9567350757,1.028
2.4085543678,4.9916416607,1.178
2.4085543678,5.0265482457,1.404
2.4085543678,5.0614548308,1.245
2.4085543678,5.0963614158,1.284
2.4085543678,5.1312680009,1.222
2.4085543678,5.1661745859,1.644
2.4085543678,5.2010811709,1.033
2.4085543678,5.235987756,1.266
2.4085543678,5.270894341,1.553
2.4085543678,5.3058009261,0.971
2.4085543678,5.3407075111,1.171
2.4085543678,5.3756140961,1.123
2.4085543678,5.4105206812,1.241
2.4085543678,5.4454272662,1.103
2.4085543678,5.4803338513,0.863
2.4085543678,5.5152404363,1.297
2.4085543678,5.5501470213,1.455
2.4085543678,5.5850536064,1.279
2.4085543678,5.6199601914,1.096
2.4085543678,5.6548667765,1.064
2.4085543678,5.6897733615,1.439
2.4085543678,5.7246799465,0.936
2.4085543678,5.7595865316,0.964
2.4085543678,5.7944931166,1.12
2.4085543678,5.8293997017,1.362
2.4085543678,5.8643062867,1.221
2.4085543678,5.8992128717,1.551
2.4085543678,5.9341194568,0.982
2.4085543678,5.9690260418,1.107
2.4085543678,6.0039326269,1.035
2.4085543678,6.0388392119,1.034
2.4085543678,6.0737457969,0.935
2.4085543678,6.108652382,1.301
2.4085543678,6.143558967,1.098
2.4085543678,6.1784655521,1.194
2.4085543678,6.2133721371,1.11
2.4085543678,6.2482787221,1.447
2.4434609528,0.0,1.068
2.4434609528,0.034906585,1.096
2.4434609528,0.0698131701,1.155
2.4434609528,0.1047197551,1.442
2.4434609528,0.1396263402,1.094
2.4434609528,0.1745329252,1.23
2.4434609528,0.2094395102,1.277
2.4434609528,0.2443460953,1.076
2.4434609528,0.2792526803,1.277
2.4434609528,0.3141592654,1.445
2.4434609528,0.3490658504,1.367
2.4434609528,0.3839724354,1.251
2.4434609528,0.4188790205,1.035
2.4434609528,0.4537856055,1.342
2.4434609528,0.4886921906,1.267
2.4434609528,0.5235987756,1.199
2.4434609528,0.5585053606,1.686
2.4434609528,0.5934119457,1.275
2.4434609528,0.6283185307,1.065
2.4434609528,0.6632251158,1.212
2.4434609528,0.6981317008,0.921
2.4434609528,0.7330382858,1.197
2.4434609528,0.7679448709,1.228
2.4434609528,0.8028514559,0.961
2.4434609528,0.837758041,1.075
2.4434609528,0.872664626,1.28
2.4434609528,0.907571211,1.363
2.4434609528,0.9424777961,1.321
2.4434609528,0.9773843811,1.135
2.4434609528,1.0122909662,1.322
2.4434609528,1.0471975512,1.0
2.4434609528,1.0821041362,1.282
2.4434609528,1.1170107213,1.159
2.4434609528,1.1519173063,1.462
2.4434609528,1.1868238914,1.404
2.4434609528,1.2217304764,1.252
2.4434609528,1.2566370614,1.454
2.4434609528,1.2915436465,1.393
2.4434609528,1.3264502315,1.662
2.4434609528,1.3613568166,1.376
2.4434609528,1.3962634016,1.81
2.4434609528,1.4311699866,1.577
2.4434609528,1.4660765717,1.645
2.4434609528,1.5009831567,1.439
2.4434609528,1.5358897418,1.537
2.4434609528,1.5707963268,1.503
2.4434609528,1.6057029118,1.671
2.4434609528,1.6406094969,1.684
2.4434609528,1.6755160819,1.281
2.4434609528,1.710422667,1.272
2.4434609528,1.745329252,1.304
2.4434609528,1.780235837,1.756
2.4434609528,1.8151424221,1.473
2.4434609528,1.8500490071,1.399
2.4434609528,1.8849555922,1.662
2.4434609528,1.9198621772,1.464
2.4434609528,1.9547687622,1.591
2.4434609528,1.9896753473,1.886
2.4434609528,2.0245819323,1.513
2.4434609528,2.0594885174,1.6
2.4434609528,2.0943951024,1.73
2.4434609528,2.1293016874,1.52
2.4434609528,2.1642082725,1.54
2.4434609528,2.1991148575,1.47
2.4434609528,2.2340214426,1.358
2.4434609528,2.2689280276,1.498
2.4434609528,2.3038346126,1.47
2.4434609528,2.3387411977,1.625
2.4434609528,2.3736477827,1.517
2.4434609528,2.4085543678,1.287
2.4434609528,2.4434609528,1.335
2.4434609528,2.4783675378,1.74
2.4434609528,2.5132741229,0.938
2.4434609528,2.5481807079,1.491
2.4434609528,2.583087293,1.93
2.4434609528,2.617993878,1.658
2.4434609528,2.652900463,1.116
2.4434609528,2.6878070481,1.251
2.4434609528,2.7227136331,1.431
2.4434609528,2.7576202182,1.406
2.4434609528,2.7925268032,1.467
2.4434609528,2.8274333882,1.388
2.4434609528,2.8623399733,1.499
2.4434609528,2.8972465583,1.89
2.4434609528,2.9321531434,1.313
2.4434609528,2.9670597284,1.252
2.4434609528,3.0019663134,0.863
2.4434609528,3.0368728985,1.828
2.4434609528,3.0717794835,1.787
2.4434609528,3.1066860685,1.237
2.4434609528,3.1415926536,1.536
2.4434609528,3.1764992386,1.156
2.4434609528,3.2114058237,1.548
2.4434609528,3.2463124087,0.8
2.4434609528,3.2812189937,1.568
2.4434609528,3.3161255788,1.613
2.4434609528,3.3510321638,1.565
2.4434609528,3.3859387489,1.35
2.4434609528,3.4208453339,1.842
2.4434609528,3.4557519189,1.426
2.4434609528,3.490658504,1.43
2.4434609528,3.525565089,1.38
2.4434609528,3.5604716741,1.574
2.4434609528,3.5953782591,1.142
2.4434609528,3.6302848441,1.031
2.4434609528,3.6651914292,1.168
2.4434609528,3.7000980142,1.426
2.4434609528,3.7350045993,1.651
2.4434609528,3.7699111843,1.354
2.4434609528,3.8048177693,0.888
2.4434609528,3.8397243544,1.519
2.4434609528,3.8746309394,1.469
2.4434609528,3.9095375245,1.358
2.4434609528,3.9444441095,1.389
2.4434609528,3.9793506945,1.397
2.4434609528,4.0142572796,1.393
2.4434609528,4.0491638646,1.475
2.4434609528,4.0840704497,1.207
2.4434609528,4.1189770347,1.649
2.4434609528,4.1538836197,1.612
2.4434609528,4.1887902048,1.432
2.4434609528,4.2236967898,1.537
2.4434609528,4.2586033749,1.524
2.4434609528,4.2935099599,1.477
2.4434609528,4.3284165449,1.609
2.4434609528,4.36332313,1.331
2.4434609528,4.398229715,1.577
2.4434609528,4.4331363001,1.539
2.4434609528,4.4680428851,1.436
2.4434609528,4.5029494701,1.495
2.4434609528,4.5378560552,1.628
2.4434609528,4.5727626402,1.49
2.4434609528,4.6076692253,1.76
2.4434609528,4.6425758103,1.358
2.4434609528,4.6774823953,1.362
2.4434609528,4.7123889804,1.494
2.4434609528,4.7472955654,1.357
2.4434609528,4.7822021505,1.717
2.4434609528,4.8171087355,1.722
2.4434609528,4.8520153205,1.389
2.4434609528,4.8869219056,1.181
2.4434609528,4.9218284906,1.301
2.4434609528,4.9567350757,1.208
2.4434609528,4.9916416607,1.13
2.4434609528,5.0265482457,1.446
2.4434609528,5.0614548308,1.211
2.4434609528,5.0963614158,1.476
2.4434609528,5.1312680009,1.133
2.4434609528,5.1661745859,1.317
2.4434609528,5.2010811709,1.127
2.4434609528,5.235987756,1.188
2.4434609528,5.270894341,1.432
2.4434609528,5.3058009261,1.26
2.4434609528,5.3407075111,1.574
2.4434609528,5.3756140961,1.069
2.4434609528,5.4105206812,1.327
2.4434609528,5.4454272662,0.996
2.4434609528,5.4803338513,1.334
2.4434609528,5.5152404363,1.407
2.4434609528,5.5501470213,1.467
2.4434609528,5.5850536064,1.08
2.4434609528,5.6199601914,1.123
2.4434609528,5.6548667765,1.217
2.4434609528,5.6897733615,1.156
2.4434609528,5.7246799465,1.246
2.4434609528,5.7595865316,1.301
2.4434609528,5.7944931166,1.057
2.4434609528,5.8293997017,1.276
2.4434609528,5.8643062867,1.413
2.4434609528,5.8992128717,1.395
2.4434609528,5.9341194568,1.084
2.4434609528,5.9690260418,1.096
2.4434609528,6.0039326269,1.44
2.4434609528,6.0388392119,0.993
2.4434609528,6.0737457969,1.21
2.4434609528,6.108652382,1.015
2.4434609528,6.143558967,1.19
2.4434609528,6.1784655521,1.125
2.4434609528,6.2133721371,1.067
2.4434609528,6.2482787221,1.059
2.4783675378,0.0,1.319
2.4783675378,0.034906585,0.907
2.4783675378,0.0698131701,1.268
2.4783675378,0.1047197551,1.335
2.4783675378,0.1396263402,1.05
2.4783675378,0.1745329252,1.155
2.4783675378,0.2094395102,1.337
2.4783675378,0.2443460953,1.226
2.4783675378,0.2792526803,1.403
2.4783675378,0.3141592654,1.131
2.4783675378,0.3490658504,0.999
2.4783675378,0.3839724354,1.676
2.4783675378,0.4188790205,1.232
2.4783675378,0.4537856055,1.153
2.4783675378,0.4886921906,1.216
2.4783675378,0.5235987756,1.403
2.4783675378,0.5585053606,1.222
2.4783675378,0.5934119457,1.122
2.4783675378,0.6283185307,1.159
2.4783675378,0.6632251158,1.025
2.4783675378,0.6981317008,1.296
2.4783675378,0.7330382858,1.285
2.4783675378,0.7679448709,1.355
2.4783675378,0.8028514559,1.156
2.4783675378,0.837758041,1.272
2.4783675378,0.872664626,1.195
2.4783675378,0.907571211,1.12
2.4783675378,0.9424777961,1.262
2.4783675378,0.9773843811,1.06
2.4783675378,1.0122909662,1.369
2.4783675378,1.0471975512,1.289
2.4783675378,1.0821041362,1.233
2.4783675378,1.1170107213,1.662
2.4783675378,1.1519173063,1.457
2.4783675378,1.1868238914,1.199
2.4783675378,1.2217304764,1.481
2.4783675378,1.2566370614,1.426
2.4783675378,1.2915436465,1.414
2.4783675378,1.3264502315,1.159
2.4783675378,1.3613568166,1.046
2.4783675378,1.3962634016,1.444
2.4783675378,1.4311699866,0.964
2.4783675378,1.4660765717,1.567
2.4783675378,1.5009831567,1.356
2.4783675378,1.5358897418,1.524
2.4783675378,1.5707963268,1.672
2.4783675378,1.6057029118,1.481
2.4783675378,1.6406094969,1.657
2.4783675378,1.6755160819,1.095
2.4783675378,1.710422667,1.461
2.4783675378,1.745329252,1.299
2.4783675378,1.780235837,1.691
2.4783675378,1.8151424221,1.349
2.4783675378,1.8500490071,1.513
2.4783675378,1.8849555922,1.307
2.4783675378,1.9198621772,1.278
2.4783675378,1.9547687622,1.589
2.4783675378,1.9896753473,1.413
2.4783675378,2.0245819323,1.511
2.4783675378,2.0594885174,1.734
2.4783675378,2.0943951024,1.594
2.4783675378,2.1293016874,1.552
2.4783675378,2.1642082725,1.355
2.4783675378,2.1991148575,1.353
2.4783675378,2.2340214426,1.269
2.4783675378,2.2689280276,1.259
2.4783675378,2.3038346126,1.758
2.4783675378,2.3387411977,0.842
2.4783675378,2.3736477827,1.74
2.4783675378,2.4085543678,1.701
2.4783675378,2.4434609528,1.564
2.4783675378,2.4783675378,1.559
2.4783675378,2.5132741229,1.356
2.4783675378,2.5481807079,1.323
2.4783675378,2.583087293,1.293
2.4783675378,2.617993878,1.474
2.4783675378,2.652900463,1.763
2.4783675378,2.6878070481,1.384
2.4783675378,2.7227136331,1.262
2.4783675378,2.7576202182,1.289
2.4783675378,2.7925268032,1.305
2.4783675378,2.8274333882,1.505
2.4783675378,2.8623399733,1.5
2.4783675378,2.8972465583,1.633
2.4783675378,2.9321531434,1.461
2.4783675378,2.9670597284,1.316
2.4783675378,3.0019663134,1.332
2.4783675378,3.0368728985,1.323
2.4783675378,3.0717794835,1.552
2.4783675378,3.1066860685,1.117
2.4783675378,3.1415926536,1.388
2.4783675378,3.1764992386,1.503
2.4783675378,3.2114058237,1.369
2.4783675378,3.2463124087,1.392
2.4783675378,3.2812189937,1.594
2.4783675378,3.3161255788,1.49
2.4783675378,3.3510321638,1.635
2.4783675378,3.3859387489,1.495
2.4783675378,3.4208453339,1.984
2.4783675378,3.4557519189,1.912
2.4783675378,3.490658504,1.258
2.4783675378,3.525565089,1.424
2.4783675378,3.5604716741,1.519
2.4783675378,3.5953782591,1.729
2.4783675378,3.6302848441,1.218
2.4783675378,3.6651914292,1.482
2.4783675378,3.7000980142,1.631
2.4783675378,3.7350045993,1.44
2.4783675378,3.7699111843,1.577
2.4783675378,3.8048177693,1.352
2.4783675378,3.8397243544,1.684
2.4783675378,3.8746309394,1.505
2.4783675378,3.9095375245,1.563
2.4783675378,3.9444441095,1.131
2.4783675378,3.9793506945,1.452
2.4783675378,4.0142572796,1.526
2.4783675378,4.0491638646,1.743
2.4783675378,4.0840704497,1.775
2.4783675378,4.1189770347,1.283
2.4783675378,4.1538836197,1.46
2.4783675378,4.1887902048,1.122
2.4783675378,4.2236967898,1.698
2.4783675378,4.2586033749,1.485
2.4783675378,4.2935099599,1.745
2.4783675378,4.3284165449,1.364
2.4783675378,4.36332313,1.383
2.4783675378,4.398229715,1.683
2.4783675378,4.4331363001,1.61
2.4783675378,4.4680428851,1.763
2.4783675378,4.5029494701,1.541
2.4783675378,4.5378560552,1.805
2.4783675378,4.5727626402,1.61
2.4783675378,4.6076692253,1.471
2.4783675378,4.6425758103,1.32
2.4783675378,4.6774823953,1.297
2.4783675378,4.7123889804,1.532
2.4783675378,4.7472955654,1.56
2.4783675378,4.7822021505,1.231
2.4783675378,4.8171087355,1.781
2.4783675378,4.8520153205,1.398
2.4783675378,4.8869219056,1.311
2.4783675378,4.9218284906,1.597
2.4783675378,4.9567350757,1.432
2.4783675378,4.9916416607,1.552
2.4783675378,5.0265482457,1.336
2.4783675378,5.0614548308,1.302
2.4783675378,5.0963614158,1.425
2.4783675378,5.1312680009,1.421
2.4783675378,5.1661745859,1.53
2.4783675378,5.2010811709,1.361
2.4783675378,5.235987756,1.356
2.4783675378,5.270894341,1.341
2.4783675378,5.3058009261,1.214
2.4783675378,5.3407075111,1.355
2.4783675378,5.3756140961,1.175
2.4783675378,5.4105206812,1.201
2.4783675378,5.4454272662,0.881
2.4783675378,5.4803338513,1.463
2.4783675378,5.5152404363,0.992
2.4783675378,5.5501470213,1.174
2.4783675378,5.5850536064,1.114
2.4783675378,5.6199601914,1.118
2.4783675378,5.6548667765,1.353
2.4783675378,5.6897733615,1.235
2.4783675378,5.7246799465,1.302
2.4783675378,5.7595865316,1.345
2.4783675378,5.7944931166,1.252
2.4783675378,5.8293997017,1.308
2.4783675378,5.8643062867,1.143
2.4783675378,5.8992128717,1.097
2.4783675378,5.9341194568,1.259
2.4783675378,5.9690260418,1.088
2.4783675378,6.0039326269,1.188
2.4783675378,6.0388392119,1.163
2.4783675378,6.0737457969,0.972
2.4783675378,6.108652382,1.156
2.4783675378,6.143558967,1.002
2.4783675378,6.1784655521,1.123
2.4783675378,6.2133721371,1.377
2.4783675378,6.2482787221,1.195
2.5132741229,0.0,1.147
2.5132741229,0.034906585,1.041
2.5132741229,0.0698131701,1.277
2.5132741229,0.1047197551,1.189
2.5132741229,0.1396263402,1.034
2.5132741229,0.1745329252,1.168
2.5132741229,0.2094395102,1.157
2.5132741229,0.2443460953,1.401
2.5132741229,0.2792526803,0.94
2.5132741229,0.3141592654,1.288
2.5132741229,0.3490658504,1.359
2.5132741229,0.3839724354,1.069
2.5132741229,0.4188790205,1.234
2.5132741229,0.4537856055,1.25
2.5132741229,0.4886921906,1.049
2.5132741229,0.5235987756,1.365
2.5132741229,0.5585053606,1.606
2.5132741229,0.5934119457,1.354
2.5132741229,0.6283185307,1.177
2.5132741229,0.6632251158,1.324
2.5132741229,0.6981317008,1.216
2.5132741229,0.7330382858,1.142
2.5132741229,0.7679448709,1.065
2.5132741229,0.8028514559,1.42
2.5132741229,0.837758041,1.572
2.5132741229,0.872664626,1.347
2.5132741229,0.907571211,1.421
2.5132741229,0.9424777961,1.376
2.5132741229,0.9773843811,1.538
2.5132741229,1.0122909662,1.284
2.5132741229,1.0471975512,1.469
2.5132741229,1.0821041362,1.198
2.5132741229,1.1170107213,1.252
2.5132741229,1.1519173063,1.188
2.5132741229,1.1868238914,1.545
2.5132741229,1.2217304764,1.348
2.5132741229,1.2566370614,1.537
2.5132741229,1.2915436465,1.445
2.5132741229,1.3264502315,1.411
2.5132741229,1.3613568166,1.352
2.5132741229,1.3962634016,1.506
2.5132741229,1.4311699866,1.118
2.5132741229,1.4660765717,1.273
2.5132741229,1.5009831567,1.485
2.5132741229,1.5358897418,1.524
2.5132741229,1.5707963268,1.54
2.5132741229,1.6057029118,1.606
2.5132741229,1.6406094969,1.424
2.5132741229,1.6755160819,1.426
2.5132741229,1.710422667,1.512
2.5132741229,1.745329252,1.894
2.5132741229,1.780235837,1.368
2.5132741229,1.8151424221,1.382
2.5132741229,1.8500490071,1.746
2.5132741229,1.8849555922,1.361
2.5132741229,1.9198621772,1.764
2.5132741229,1.9547687622,1.746
2.5132741229,1.9896753473,1.382
2.5132741229,2.0245819323,1.651
2.5132741229,2.0594885174,1.526
2.5132741229,2.0943951024,1.732
2.5132741229,2.1293016874,1.551
2.5132741229,2.1642082725,1.535
2.5132741229,2.1991148575,1.275
2.5132741229,2.2340214426,1.335
2.5132741229,2.2689280276,1.343
2.5132741229,2.3038346126,1.546
2.5132741229,2.3387411977,1.816
2.5132741229,2.3736477827,1.147
2.5132741229,2.4085543678,1.223
2.5132741229,2.4434609528,1.302
2.5132741229,2.4783675378,1.286
2.5132741229,2.5132741229,0.968
2.5132741229,2.5481807079,1.831
2.5132741229,2.583087293,1.363
2.5132741229,2.617993878,1.322
2.5132741229,2.652900463,1.288
2.5132741229,2.6878070481,1.532
2.5132741229,2.7227136331,1.219
2.5132741229,2.7576202182,1.357
2.5132741229,2.7925268032,1.664
2.5132741229,2.8274333882,1.195
2.5132741229,2.8623399733,1.024
2.5132741229,2.8972465583,1.327
2.5132741229,2.9321531434,1.489
2.5132741229,2.9670597284,1.48
2.5132741229,3.0019663134,1.568
2.5132741229,3.0368728985,1.385
2.5132741229,3.0717794835,1.404
2.5132741229,3.1066860685,1.293
2.5132741229,3.1415926536,1.54
2.5132741229,3.1764992386,1.58
2.5132741229,3.2114058237,1.345
2.5132741229,3.2463124087,1.391
2.5132741229,3.2812189937,1.264
2.5132741229,3.3161255788,1.54
2.5132741229,3.3510321638,1.152
2.5132741229,3.3859387489,0.819
2.5132741229,3.4208453339,1.324
2.5132741229,3.4557519189,1.71
2.5132741229,3.490658504,0.59
2.5132741229,3.525565089,1.115
2.5132741229,3.5604716741,1.66
2.5132741229,3.5953782591,1.564
2.5132741229,3.6302848441,1.35
2.5132741229,3.6651914292,1.249
2.5132741229,3.7000980142,1.205
2.5132741229,3.7350045993,1.101
2.5132741229,3.7699111843,1.473
2.5132741229,3.8048177693,1.28
2.5132741229,3.8397243544,1.709
2.5132741229,3.8746309394,1.526
2.5132741229,3.9095375245,1.447
2.5132741229,3.9444441095,1.308
2.5132741229,3.9793506945,1.368
2.5132741229,4.0142572796,1.659
2.5132741229,4.0491638646,1.472
